parameter,L_bin,MLT_bin,value
G_f,12,0,0.9990114713760434
G_f,12,0,0.9998190809132085
G_f,12,0,0.9945707238657943
G_f,12,0,0.9999325917611446
G_f,12,0,0.9854795168091173
G_f,12,0,0.9955140163305777
G_f,12,0,0.9998626722378859
G_f,12,0,0.9672970539819625
G_f,12,0,0.8888064766180271
G_f,12,0,0.9094348194224685
G_f,12,0,0.906703308574528
G_f,12,0,0.9015282968378253
G_f,12,0,0.8621866906288772
G_f,12,0,0.7392214767555534
G_f,12,0,0.5214180858648406
G_f,12,0,0.18195657553445652
G_f,12,0,0.3688483481594551
G_f,12,0,0.7732715099617239
G_f,12,0,0.9410374672356855
G_f,12,0,0.9929240915691624
G_f,12,0,0.9974779774047015
G_f,12,0,0.9890423288941341
G_f,12,0,0.9848241373468413
G_f,12,0,0.9935122058687612
G_f,12,0,0.9974990200223581
G_f,12,0,0.9983457775999732
G_f,12,0,0.9988525480349917
G_f,12,0,0.9999407086494224
G_f,12,0,0.9989565060426975
G_f,12,0,0.9980646298035524
G_f,12,0,0.9974783263244869
G_f,12,0,0.9994038942769118
G_f,12,0,0.9999983316596845
G_f,12,0,0.9974291660350769
G_f,12,0,0.985182419461673
G_f,12,0,0.9739335216027682
G_f,12,0,0.9529132169405213
G_f,12,0,0.9483862438370234
G_f,12,0,0.9596584907882935
G_f,12,0,0.9748789126346239
G_f,12,0,0.9816031950766929
G_f,12,0,0.9880434069691707
G_f,12,0,0.9911328385408175
G_f,12,0,0.9951073568133081
G_f,12,0,0.9980165972254155
G_f,12,0,0.9994470798606977
G_f,12,0,0.999984309598846
G_f,12,0,0.9991352296141821
G_f,12,0,0.9911307818825794
G_f,12,0,0.9983357456003177
G_f,12,0,0.9953935008727285
G_f,12,0,0.9982460258049961
G_f,12,0,0.9987874480686144
G_f,12,0,0.9978029678060899
G_f,12,0,0.9980508618859404
G_f,12,0,0.08516254052725795
G_f,12,0,0.9976642516494393
G_f,12,0,0.9997687792223464
G_f,12,0,0.9999271509815656
G_f,12,0,0.9997679698314502
G_f,12,0,0.9999106084341305
G_f,12,0,0.9986566812813281
G_f,12,0,0.9936937572158212
G_f,12,0,0.9947411780910439
G_f,12,0,0.9990725652115531
G_f,12,0,0.9975564372994836
G_f,12,0,0.9861931490537615
G_f,12,0,0.9949201097141325
G_f,12,0,0.9997145378275847
G_f,12,0,0.9977641350383823
G_f,12,0,0.9940946021501039
G_f,12,0,0.9992050141331158
G_f,12,0,0.9999503162002373
G_f,12,0,0.999918149562853
G_f,12,0,0.9996975811005905
G_f,12,0,0.9998451430996769
G_f,12,0,0.9998542570217278
G_f,12,0,0.9998310693974799
G_f,12,0,0.9998497505127748
G_f,12,0,0.9999731565890838
G_f,12,0,0.9999996053685715
G_f,12,0,0.9999990368677368
G_f,12,0,0.9999983590142592
G_f,12,0,0.9999866696932123
G_f,12,0,0.9999559322458512
G_f,12,0,0.9998950850973561
G_f,12,0,0.9998549606098216
G_f,12,0,0.9999056260863389
G_f,12,0,0.9999392118547162
G_f,12,0,0.9999510180224644
G_f,12,0,0.9999549998723903
G_f,12,0,0.9999964349317729
G_f,12,0,0.9999999301983673
G_f,12,0,0.9999933131463083
G_f,12,0,0.9999835928778962
G_f,12,0,0.9999971053482798
G_f,12,0,0.9999961795501233
G_f,12,0,0.9999957534499649
G_f,12,0,0.9999969422998367
G_f,12,0,0.9999834142683754
G_f,12,0,0.99996491659296
G_f,12,0,0.9999956027543158
G_f,12,0,0.999996971481739
G_f,12,0,0.9999748541462524
G_f,12,0,0.9999988015342572
G_f,12,0,0.9999917321328597
G_f,12,0,0.9999985295884641
G_f,12,0,0.9999998566699763
G_f,12,0,0.9999998259713382
G_f,12,0,0.9999991379572354
G_f,12,0,0.999999896913967
G_f,12,0,0.999997839415514
G_f,12,0,0.9999914366769919
G_f,12,0,0.9999906699318966
G_f,12,0,0.9999608079417558
G_f,12,0,0.9999299386388872
G_f,12,0,0.9999953003013975
G_f,12,0,0.9999899237622146
G_f,12,0,0.9999842604768613
G_f,12,0,0.9999070938376854
G_f,12,0,0.999980596710304
G_f,12,0,0.999996148739624
G_f,12,0,0.9999822127474626
G_f,12,0,0.9999291644636459
G_f,12,0,0.9999726121114721
G_f,12,0,0.9999966443104423
G_f,12,0,0.9999860835583823
G_f,12,0,0.9999331673850494
G_f,12,0,0.9999671645194649
G_f,12,0,0.9999982463312515
G_f,12,0,0.9999711243149918
G_f,12,0,0.9999108398573249
G_f,12,0,0.9999940225821847
G_f,12,0,0.9999898510186783
G_f,12,0,0.9999996606089919
G_f,12,0,0.9999680942712477
G_f,12,0,0.9999998136540421
G_f,12,0,0.9999822747424836
G_f,12,0,0.9999777755603197
G_f,12,0,0.999738916390494
G_f,12,0,0.9998975962855323
G_f,12,0,0.9999980532267156
G_f,12,0,0.9998740125558943
G_f,12,0,0.9997584636794392
G_f,12,0,0.9999608133485723
G_f,12,0,0.9999682102747701
G_f,12,0,0.999996624411052
G_f,12,0,0.999942328212151
G_f,12,0,0.9995560529922564
G_f,12,0,0.9992415804739887
G_f,12,0,0.9984980749956601
G_f,12,0,0.9937169979766025
G_f,12,0,0.9910334122251456
G_f,12,0,0.9078592002581954
G_f,12,0,0.9331614357521254
G_f,12,0,0.9578985727832715
G_f,12,0,0.9998027841860432
G_f,12,0,0.9901457956303245
G_f,12,0,0.9995787833854082
G_f,12,0,0.9982964240555308
G_f,12,0,0.9992734065761263
G_f,12,0,0.9922644050087824
G_f,12,0,0.9927423454773491
G_f,12,0,0.9930676928814903
G_f,12,0,0.9950355376789115
G_f,12,0,0.9963765287675006
G_f,12,0,0.9976383504897017
G_f,12,0,0.9987687669588866
G_f,12,0,0.9992250778071805
G_f,12,0,0.999246330001012
G_f,12,0,0.9997944088247498
G_f,12,0,0.9999902799587865
G_f,12,0,0.9993576372267072
G_f,12,0,0.9980548070970002
G_f,12,0,0.9979709090855038
G_f,12,0,0.9981414454007265
G_f,12,0,0.999999767757151
G_f,12,0,0.998899087796769
G_f,12,0,0.9991960417042586
G_f,12,0,0.9994529191399713
G_f,12,0,0.9999866536328115
G_f,12,0,0.9992688125003086
G_f,12,0,0.9999992545445003
G_f,12,0,0.9992286291605749
G_f,12,0,0.9985396596908833
G_f,12,0,0.9979204773643308
G_f,12,0,0.999451816673018
G_f,12,0,0.9999946919343916
G_f,12,0,0.9995150257045771
G_f,12,0,0.9979220580240247
G_f,12,0,0.9978399611258667
G_f,12,0,0.9986068669989357
G_f,12,0,0.9998415543742951
G_f,12,0,0.9999466677549446
G_f,12,0,0.9999704700816577
G_f,12,0,0.999608575107928
G_f,12,0,0.9999909189643985
G_f,12,0,0.999874503592004
G_f,12,0,0.9999305332677002
G_f,12,0,0.9999357872322316
G_f,12,0,0.999744497656252
G_f,12,0,0.9996408510864867
G_f,12,0,0.9995718634738959
G_f,12,0,0.9994256669538012
G_f,12,0,0.9996781616452375
G_f,12,0,0.9958405039140282
G_f,12,0,0.9833759565096545
G_f,12,0,0.9588494655331856
G_f,12,0,0.9671869664648615
G_f,12,0,0.97925267911381
G_f,12,0,0.9946539258994228
G_f,12,0,0.9999972410214076
G_f,12,0,0.9999932465025567
G_f,12,0,0.99997924364594
G_f,12,0,0.9991609433129736
G_f,12,0,0.9967911822302226
G_f,12,0,0.99249635637472
G_f,12,0,0.98878910940471
G_f,12,0,0.9997909267079874
G_f,12,0,0.9887869716741895
G_f,12,0,0.9869993713767573
G_f,12,0,0.9867718130814727
G_f,12,0,0.9846155460579216
G_f,12,0,0.9774492348183996
G_f,12,0,0.9750839117463533
G_f,12,0,0.9750814800387478
G_f,12,0,0.9236146645804912
G_f,12,0,0.8480716359764222
G_f,12,0,0.8418587830652942
G_f,12,0,0.8613119304331631
G_f,12,0,0.8987100639030977
G_f,12,0,0.9073408525191367
G_f,12,0,0.9831328434804014
G_f,12,0,0.999147929376326
G_f,12,0,0.9693534885201526
G_f,12,0,0.9211706562705739
G_f,12,0,0.9359482333709229
G_f,12,0,0.9525753908396641
G_f,12,0,0.9851928145223527
G_f,12,0,0.9973835827003753
G_f,12,0,0.9997295481785696
G_f,12,0,0.9998703088353528
G_f,12,0,0.9996819201308984
G_f,12,0,0.9995728735870882
G_f,12,0,0.9951522913781146
G_f,12,0,0.984200282903187
G_f,12,0,0.9879289288853694
G_f,12,0,0.9914371227882569
G_f,12,0,0.996539114107201
G_f,12,0,0.9996836323409114
G_f,12,0,0.9997961838038246
G_f,12,0,0.999944768463565
G_f,12,0,0.9999558454334936
G_f,12,0,0.9999855926624078
G_f,12,0,0.9988757653964766
G_f,12,0,0.9950778676836588
G_f,12,0,0.9901357835819636
G_f,12,0,0.9846641519674566
G_f,12,0,0.9824351487404738
G_f,12,0,0.9768742755629387
G_f,12,0,0.9716747361250685
G_f,12,0,0.972275961634104
G_f,12,0,0.9777922023352498
G_f,12,0,0.9825176524338075
G_f,12,0,0.9819048377225217
G_f,12,0,0.9791476944960137
G_f,12,0,0.9861233252495614
G_f,12,0,0.9929653993328237
G_f,12,0,0.9988860740462143
G_f,12,0,0.9998648018171431
G_f,12,0,0.9990865354714297
G_f,12,0,0.9979636899150972
G_f,12,0,0.9996873043008533
G_f,12,0,0.9999009469812905
G_f,12,0,0.9986060397137506
G_f,12,0,0.9912094534880713
G_f,12,0,0.9912756379172262
G_f,12,0,0.9934511429844013
G_f,12,0,0.992611880583629
G_f,12,0,0.9942952353185254
G_f,12,0,0.9958480041028751
G_f,12,0,0.9998058586493204
G_f,12,0,0.9644360846981218
G_f,12,0,0.9796190518972888
G_f,12,0,0.9874892187517483
G_f,12,0,0.998282513729245
G_f,12,0,0.9988433526564507
G_f,12,0,0.9970160340035233
G_f,12,0,0.9961741816816252
G_f,12,0,0.999776673517894
G_f,12,0,0.9997196611512765
G_f,12,0,0.9998575900880995
G_f,12,0,0.9991563842374475
G_f,12,0,0.9999544427481404
G_f,12,0,0.9999100673069219
G_f,12,0,0.9997883552121013
G_f,12,0,0.9999908324743019
G_f,12,0,0.9999627033813406
G_f,12,0,0.9993331682330886
G_f,12,0,0.9997213339096681
G_f,12,0,0.9989302580826497
G_f,12,0,0.9950617602393704
G_f,12,0,0.9866269856765062
G_f,12,0,0.9301489820714398
G_f,12,0,0.36645566546455305
G_f,12,0,0.915126392108384
G_f,12,0,0.9559368681558077
G_f,12,0,0.9810672914711512
G_f,12,0,0.990908274707255
G_f,12,0,0.9953292929000541
G_f,12,0,0.9974302366454486
G_f,12,0,0.9951636885601072
G_f,12,0,0.990771758734272
G_f,12,0,0.9946950874118344
G_f,12,0,0.9977622789086672
G_f,12,0,0.9983551388692534
G_f,12,0,0.9800436265251554
G_f,12,0,0.9392400659716904
G_f,12,0,0.8278992880863963
G_f,12,0,0.6885141064743003
G_f,12,0,0.38098793186596513
G_f,12,0,0.22348613764677588
G_f,12,0,0.7162022818337015
G_f,12,0,0.9341942720847615
G_f,12,0,0.9823521908141332
G_f,12,0,0.9904118991506337
G_f,12,0,0.9936555748794791
G_f,12,0,0.9977306628025898
G_f,12,0,0.9995511406235965
G_f,12,0,0.9998744062337245
G_f,12,0,0.9999682350553275
G_f,12,0,0.9983916166465648
G_f,12,0,0.9939228456074414
G_f,12,0,0.9919327243502339
G_f,12,0,0.9891887888310802
G_f,12,0,0.9899195906912758
G_f,12,0,0.9908767761174081
G_f,12,0,0.9963859357074679
G_f,12,0,0.9995118643277068
G_f,12,0,0.9996974166909343
G_f,12,0,0.9997162577912114
G_f,12,0,0.9998817820859939
G_f,12,0,0.9974597271886658
G_f,12,0,0.9986616605256893
G_f,12,0,0.9998299850486535
G_f,12,0,0.998923986834883
G_f,12,0,0.9960617692223579
G_f,12,0,0.9911310194567003
G_f,12,0,0.9816795753818311
G_f,12,0,0.9174184974259618
G_f,12,0,0.7277264141586911
G_f,12,0,0.5112532653106405
G_f,12,0,0.16342771957959681
G_f,12,0,0.8696676410482246
G_f,12,0,0.9965114257564132
G_f,12,0,0.9929558375232839
G_f,12,0,0.89852079569109
G_f,12,0,0.8291816183846229
G_f,12,0,0.20422455834222067
G_f,12,0,0.9753213993621874
G_f,12,0,0.9836272324685982
G_f,12,0,0.9981395239477565
G_f,12,0,0.9997040533875676
G_f,12,0,0.9978302368967503
G_f,12,0,0.9910385105196698
G_f,12,0,0.9901013071326569
G_f,12,0,0.9872423343842649
G_f,12,0,0.98946062971571
G_f,12,0,0.9851016771554477
G_f,12,0,0.9998441866747831
G_f,12,0,0.6475680410898977
G_f,12,0,0.8711750758364825
G_f,12,0,0.8935884669928261
G_f,12,0,0.9304020808139514
G_f,12,0,0.9412683176305277
G_f,12,0,0.9728893303468299
G_f,12,0,0.993054531056231
G_f,12,0,0.9960713015157142
G_f,12,0,0.9976829133745049
G_f,12,0,0.9996528268381295
G_f,12,0,0.9999409372356661
G_f,12,0,0.999986484608556
G_f,12,0,0.9998404256811734
G_f,12,0,0.999949413111218
G_f,12,0,0.9999953355337877
G_f,12,0,0.999890448469898
G_f,12,0,0.9994659189528736
G_f,12,0,0.9972676001595601
G_f,12,0,0.9899038829280404
G_f,12,0,0.9538711364272416
G_f,12,0,0.7448098260120221
G_f,12,0,0.44573507600002055
G_f,12,0,0.40835727794236437
G_f,12,0,0.7711071993521311
G_f,12,0,0.9785566367035784
G_f,12,0,0.9999978502029419
G_f,12,0,0.9855606017735398
G_f,12,0,0.9989070932082337
G_f,12,0,0.9976465978540504
G_f,12,0,0.9961975526982377
G_f,12,0,0.9959520058612126
G_f,12,0,0.9994983758197938
G_f,12,0,0.9995135796568404
G_f,12,0,0.9995947163474845
G_f,12,0,0.9997444292455845
G_f,12,0,0.999900134824693
G_f,12,0,0.9999783527425857
G_f,12,0,0.9999455206363272
G_f,12,0,0.9999198203918476
G_f,12,0,0.9998865794662226
G_f,12,0,0.9999795505706152
G_f,12,0,0.9999989666183557
G_f,12,0,0.999999894920818
G_f,12,0,0.9999999830826098
G_f,12,0,0.9999972716405988
G_f,12,0,0.9999869435264667
G_f,12,0,0.999663821946054
G_f,12,0,0.9980900620227713
G_f,12,0,0.9988901527672259
G_f,12,0,0.9997454034226579
G_f,12,0,0.9999855991736016
G_f,12,0,0.99997859339597
G_f,12,0,0.9999959849115682
G_f,12,0,0.9999995498309971
G_f,12,0,0.9999992260153604
G_f,12,0,0.9999992549069621
G_f,12,0,0.9999974236866586
G_f,12,0,0.9999858824939457
G_f,12,0,0.9999983478405131
G_f,12,0,0.9999404968358181
G_f,12,0,0.9998779098859933
G_f,12,0,0.9997308306018658
G_f,12,0,0.9999245229338294
G_f,12,0,0.9999993210913569
G_f,12,0,0.9996697505033855
G_f,12,0,0.9978289258390581
G_f,12,0,0.9978784639270165
G_f,12,0,0.9985872234452161
G_f,12,0,0.9982402588170453
G_f,12,0,0.9976676189869149
G_f,12,0,0.9980307006525423
G_f,12,0,0.9972412691412424
G_f,12,0,0.9895480120189657
G_f,12,0,0.8905173394088771
G_f,12,0,0.9911333883718958
G_f,12,0,0.998462921807419
G_f,12,0,0.9813359140859201
G_f,12,0,0.9630045388364417
G_f,12,0,0.9659741039857486
G_f,12,0,0.962723500327514
G_f,12,0,0.9994675002507526
G_f,12,0,0.9471981250650257
G_f,12,0,0.997196833307147
G_f,12,0,0.9883171951163624
G_f,12,0,0.9812687256845418
G_f,12,0,0.9701259364681314
G_f,12,0,0.9827087017392198
G_f,12,0,0.9923889705023033
G_f,12,0,0.9990275110754092
G_f,12,0,0.9784936080678829
G_f,12,0,0.9729861027353739
G_f,12,0,0.9545968911014563
G_f,12,0,0.964042463108526
G_f,12,0,0.9924183864458023
G_f,12,0,0.9992509499249032
G_f,12,0,0.9925466865258573
G_f,12,0,0.9918385740900036
G_f,12,0,0.9901586364363811
G_f,12,0,0.9926014442554107
G_f,12,0,0.9953471921932907
G_f,12,0,0.9961522460001001
G_f,12,0,0.9967475753297158
G_f,12,0,0.9997991698888071
G_f,12,0,0.9974201838017335
G_f,12,0,0.9980460429356841
G_f,12,0,0.9976599198197561
G_f,12,0,0.9990545120355944
G_f,12,0,0.9997900601148564
G_f,12,0,0.999247610551896
G_f,12,0,0.9982980415786731
G_f,12,0,0.9984714761103747
G_f,12,0,0.9988321986916217
G_f,12,0,0.9999947820770901
G_f,12,0,0.9993083655567333
G_f,12,0,0.9999969716048026
G_f,12,0,0.998296063285498
G_f,12,0,0.9999932141326655
G_f,12,0,0.9989024423029091
G_f,12,0,0.9999500475961152
G_f,12,0,0.9977184299608136
G_f,12,0,0.9989850720741192
G_f,12,0,0.9987974283097106
G_f,12,0,0.9938175475324112
G_f,12,0,0.9919561883659876
G_f,12,0,0.9977708961627044
G_f,12,0,0.9997411210748829
G_f,12,0,0.9999332524234422
G_f,12,0,0.9999016891226805
G_f,12,0,0.9999422576508695
G_f,12,0,0.9999896773085948
G_f,12,0,0.9999008670803798
G_f,12,0,0.9999954699430116
G_f,12,0,0.9999828842841582
G_f,12,0,0.9997746885042476
G_f,12,0,0.9998215037693776
G_f,12,0,0.9998626204123648
G_f,12,0,0.9999870007578247
G_f,12,0,0.9997078444816742
G_f,12,0,0.9994502367480673
G_f,12,0,0.9990976683202702
G_f,12,0,0.9998726111753415
G_f,12,0,0.9998720982813175
G_f,12,0,0.9999067475902853
G_f,12,0,0.999201651895386
G_f,12,0,0.9990079844818954
G_f,12,0,0.9991694476207298
G_f,12,0,0.9999926303267073
G_f,12,0,0.9993848099298874
G_f,12,0,0.9997367144956737
G_f,12,0,0.9999784302902367
G_f,12,0,0.999969475781314
G_f,12,0,0.9999361778623297
G_f,12,0,0.9997395590600601
G_f,12,0,0.9982071027638562
G_f,12,0,0.9955876041973717
G_f,12,0,0.9938023725771423
G_f,12,0,0.998854452518538
G_f,12,0,0.9998895573526404
G_f,12,0,0.9991575681347284
G_f,12,0,0.9984945027225297
G_f,12,0,0.998812875041527
G_f,12,0,0.9994076307924616
G_f,12,0,0.999956675809734
G_f,12,0,0.9999591022766051
G_f,12,0,0.9999998818008853
G_f,12,0,0.9999999576660323
G_f,12,0,0.9999995362749987
G_f,12,0,0.9999999498013884
G_f,12,0,0.9999793352896218
G_f,12,0,0.9999107989535634
G_f,12,0,0.9999384950809564
G_f,12,0,0.9999679638667368
G_f,12,0,0.9999239440724781
G_f,12,0,0.9998888375249593
G_f,12,0,0.9998927576321011
G_f,12,0,0.9999569038480856
G_f,12,0,0.9999522877991018
G_f,12,0,0.9998615509187777
G_f,12,0,0.999860399239116
G_f,12,0,0.9997186626846244
G_f,12,0,0.9991404650209587
G_f,12,0,0.9957294353107677
G_f,12,0,0.9915460992517777
G_f,12,0,0.9808311963065514
G_f,12,0,0.9833001843562137
G_f,12,0,0.9949436014108743
G_f,12,0,0.9999843188740889
G_f,12,0,0.985229605359057
G_f,12,0,0.9006178695669969
G_f,12,0,0.04788084298815208
G_f,12,0,0.3726428048846364
G_f,12,0,0.07787962687137992
G_f,12,0,0.7099510180717873
G_f,12,0,0.91937230501184
G_f,12,0,0.9463837975736538
G_f,12,0,0.8579013515618833
G_f,12,0,0.3677351233882667
G_f,12,0,0.9648592972829552
G_f,12,0,0.9960871148414632
G_f,12,0,0.9995159532873851
G_f,12,0,0.9992461020065703
G_f,12,0,0.9949191949684587
G_f,12,0,0.996276380146452
G_f,12,0,0.9977443150630045
G_f,12,0,0.9994585975081652
G_f,12,0,0.9999888972230994
G_f,12,0,0.9999768785613916
G_f,12,0,0.9999965796486944
G_f,12,0,0.9999449352880683
G_f,12,0,0.9998562365423754
G_f,12,0,0.999998981285935
G_f,12,0,0.9998477533425703
G_f,12,0,0.9999978520644476
G_f,12,0,0.9999431522425918
G_f,12,0,0.9997040396525102
G_f,12,0,0.9999908874962439
G_f,12,0,0.9998776525168673
G_f,12,0,0.9999999544011159
G_f,12,0,0.9998684931395051
G_f,12,0,0.9998628745787901
G_f,12,0,0.9999027460351745
G_f,12,0,0.9999940128488307
G_f,12,0,0.9996809260728782
G_f,12,0,0.9993084579033772
G_f,12,0,0.9988495269201287
G_f,12,0,0.999995464769846
G_f,12,0,0.9990037627930566
G_f,12,0,0.999065751034223
G_f,12,0,0.9990303476884336
G_f,12,0,0.9999096629717975
G_f,12,0,0.9999377853988242
G_f,12,0,0.9998688104815806
G_f,12,0,0.9993680542496488
G_f,12,0,0.9996206072802073
G_f,12,0,0.9997028447582708
G_f,12,0,0.9998210705568731
G_f,12,0,0.9999139719219574
G_f,12,0,0.9999446180223255
G_f,12,0,0.9999903139895434
G_f,12,0,0.999895665582896
G_f,12,0,0.9997749150175641
G_f,12,0,0.999978348490552
G_f,12,0,0.9999939026159269
G_f,12,0,0.9999997963564595
G_f,12,0,0.999996377669931
G_f,12,0,0.9999999570885815
G_f,12,0,0.9999931145976388
G_f,12,0,0.9999717694887359
G_f,12,0,0.9999353954238029
G_f,12,0,0.9999034297192377
G_f,12,0,0.9998837922636531
G_f,12,0,0.9999331696058504
G_f,12,0,0.9999643210384611
G_f,12,0,0.9999787670728502
G_f,12,0,0.9999888884204116
G_f,12,0,0.9999969528234679
G_f,12,0,0.999999994026939
G_f,12,0,0.9999880291774745
G_f,12,0,0.9999355052043757
G_f,12,0,0.9999091852986484
G_f,12,0,0.9999030767508043
G_f,12,0,0.9999887704357041
G_f,12,0,0.9999933589614864
G_f,12,0,0.9999999940151244
G_f,12,0,0.999988370458298
G_f,12,0,0.9999838204076765
G_f,12,0,0.999991383259711
G_f,12,0,0.9999768233000158
G_f,12,0,0.9998154593929122
G_f,12,0,0.9998323971762806
G_f,12,0,0.9998190107952536
G_f,12,0,0.9998500011074704
G_f,12,0,0.9999543670415805
G_f,12,0,0.9999458993996148
G_f,12,0,0.9999047365076928
G_f,12,0,0.9999772573737405
G_f,12,0,0.9999942224631417
G_f,12,0,0.9999844569279215
G_f,12,0,0.9999709003495386
G_f,12,0,0.9999620252245772
G_f,12,0,0.9999650892670494
G_f,12,0,0.9999677471428455
G_f,12,0,0.9999703039397353
G_f,12,0,0.9999871714025809
G_f,12,0,0.999998702529903
G_f,12,0,0.999998395470761
G_f,12,0,0.9999772272229878
G_f,12,0,0.9999086697362912
G_f,12,0,0.9997173766630698
G_f,12,0,0.9993952792299458
G_f,12,0,0.9990794734413919
G_f,12,0,0.9992845965911931
G_f,12,0,0.9993970775146431
G_f,12,0,0.9997946290580103
G_f,12,0,0.9999880412458388
G_f,12,0,0.9999992062718048
G_f,12,0,0.9999932103638278
G_f,12,0,0.9998608201788237
G_f,12,0,0.9991907617586279
G_f,12,0,0.9995649352529787
G_f,12,0,0.9997306103249908
G_f,12,0,0.99919647017623
G_f,12,0,0.9987697705438137
G_f,12,0,0.9999319077011548
G_f,12,0,0.9995084417304848
G_f,12,0,0.999919378504788
G_f,12,0,0.9999745991668115
G_f,12,0,0.9999603216884142
G_f,12,0,0.9998952520402627
G_f,12,0,0.9999052217099399
G_f,12,0,0.9991863460998736
G_f,12,0,0.9997341880780639
G_f,12,0,0.9999960904919281
G_f,12,0,0.9987853244384779
G_f,12,0,0.9949587782563167
G_f,12,0,0.99665119479737
G_f,12,0,0.9983923525171443
G_f,12,0,0.9998576260784994
G_f,12,0,0.9996714623266695
G_f,12,0,0.9997871085908622
G_f,12,0,0.9975820683964723
G_f,12,0,0.9978237164968984
G_f,12,0,0.9978047232026619
G_f,12,0,0.9991665272171459
G_f,12,0,0.9999502877867522
G_f,12,0,0.9998500311703402
G_f,12,0,0.9990074081954633
G_f,12,0,0.9992111087805484
G_f,12,0,0.9992731755258811
G_f,12,0,0.9980818875246075
G_f,12,0,0.9973544396457781
G_f,12,0,0.998419179688322
G_f,12,0,0.9989226509802501
G_f,12,0,0.9986709621239245
G_f,12,0,0.9982966180032145
G_f,12,0,0.9991661263054066
G_f,12,0,0.9997344113073948
G_f,12,0,0.9992841737951141
G_f,12,0,0.9986706431472218
G_f,12,0,0.9993503654390491
G_f,12,0,0.9997582507932735
G_f,12,0,0.9998345051055024
G_f,12,0,0.9998043779814303
G_f,12,0,0.999951846875052
G_f,12,0,0.999990024200608
G_f,12,0,0.9999382494470832
G_f,12,0,0.9998795667788898
G_f,12,0,0.9998443253820789
G_f,12,0,0.9997137730639
G_f,12,0,0.9996615155048217
G_f,12,0,0.9997057711915975
G_f,12,0,0.9989103849895269
G_f,12,0,0.9956594794902953
G_f,12,0,0.9894664682734019
G_f,12,0,0.9797909018959786
G_f,12,0,0.9696147148561909
G_f,12,0,0.950676266758549
G_f,12,0,0.9117734815136036
G_f,12,0,0.8923963429708864
G_f,12,0,0.9883274050927241
G_f,12,0,0.9896271547676604
G_f,12,0,0.9993987126179572
G_f,12,0,0.997723389377961
G_f,12,0,0.9983931280663618
G_f,12,0,0.9987073116336654
G_f,12,0,0.9993695548483759
G_f,12,0,0.9937193128710601
G_f,12,0,0.996740943706837
G_f,12,0,0.9992120053090071
G_f,12,0,0.9997687475489001
G_f,12,0,0.9976161846547701
G_f,12,0,0.9988756216955302
G_f,12,0,0.9997128966602411
G_f,12,0,0.9981228056505289
G_f,12,0,0.9944738775400794
G_f,12,0,0.9949390604351576
G_f,12,0,0.9960630849046644
G_f,12,0,0.9964772131645017
G_f,12,0,0.9965224960821532
G_f,12,0,0.9984146295619377
G_f,12,0,0.9995644584561605
G_f,12,0,0.9998586718821936
G_f,12,0,0.99997100053964
G_f,12,0,0.9998476232761891
G_f,12,0,0.9997034259773055
G_f,12,0,0.9999999380116219
G_f,12,0,0.999798446781056
G_f,12,0,0.9994183870570018
G_f,12,0,0.9991674885282001
G_f,12,0,0.9989552338799126
G_f,12,0,0.9987470138353153
G_f,12,0,0.9993137666963541
G_f,12,0,0.9996673266683173
G_f,12,0,0.9999817976692578
G_f,12,0,0.9999917128820719
G_f,12,0,0.9982443488786976
G_f,12,0,0.9901533932234959
G_f,12,0,0.9767562488586662
G_f,12,0,0.9873828184400534
G_f,12,0,0.9985463167079065
G_f,12,0,0.7099707799758318
G_f,12,0,0.9863466783324176
G_f,12,0,0.9784225474643977
G_f,12,0,0.9677093903602093
G_f,12,0,0.9871376971518807
G_f,12,0,0.9957019288289414
G_f,12,0,0.9933327703219057
G_f,12,0,0.98862678143961
G_f,12,0,0.9859834226231899
G_f,12,0,0.9815723216495891
G_f,12,0,0.9749910510401391
G_f,12,0,0.9728918048292724
G_f,12,0,0.9722478279117093
G_f,12,0,0.967296542895813
G_f,12,0,0.9757164809434006
G_f,12,0,0.9868983125296807
G_f,12,0,0.9937439539396687
G_f,12,0,0.9974525148248748
G_f,12,0,0.9992017162186096
G_f,12,0,0.9848853747626948
G_f,12,0,0.9766126416379048
G_f,12,0,0.9711659070854572
G_f,12,0,0.9776552849878267
G_f,12,0,0.9922575866667879
G_f,12,0,0.9989614260229331
G_f,12,0,0.9999833768412816
G_f,12,0,0.9996057842200435
G_f,12,0,0.9996747646383419
G_f,12,0,0.9994977006710882
G_f,12,0,0.9993073326968003
G_f,12,0,0.999964516046028
G_f,12,0,0.9995799899034263
G_f,12,0,0.9994258590102153
G_f,12,0,0.9993412123595574
G_f,12,0,0.9988766588247353
G_f,12,0,0.9982993463051756
G_f,12,0,0.9991595732084365
G_f,12,0,0.9997744668372225
G_f,12,0,0.9999518077665782
G_f,12,0,0.9999955340888906
G_f,12,0,0.9999880063565999
G_f,12,0,0.9999752618599325
G_f,12,0,0.9999814005675044
G_f,12,0,0.999877012501343
G_f,12,0,0.9999436899665034
G_f,12,0,0.9999888906486195
G_f,12,0,0.999953713428537
G_f,12,0,0.9995061030452517
G_f,12,0,0.9946926378628776
G_f,12,0,0.9810394607541144
G_f,12,0,0.9737351001282166
G_f,12,0,0.9675470838113125
G_f,12,0,0.982458105617328
G_f,12,0,0.9926283593383328
G_f,12,0,0.9932512637564881
G_f,12,0,0.9945170210407538
G_f,12,0,0.9941473246583941
